user_id,yt_id,views,category
37,893,18,Technology
84,388,3,Technology
291,25,19,Technology
945,670,3,Fashion
707,795,19,Food
497,409,18,Technology
920,459,15,Technology
274,919,15,Travel
739,957,6,Technology
665,106,9,Travel
982,832,6,Food
746,189,4,Technology
287,332,19,Technology
667,517,5,Sports
165,930,4,Food
269,452,6,Food
780,478,10,Sports
634,596,6,Technology
917,274,5,Technology
504,12,3,Fashion
690,943,14,Travel
726,87,14,Food
113,304,9,Sports
277,149,2,Fashion
728,716,11,Sports
794,184,12,Fashion
150,696,2,Food
702,607,20,Technology
394,595,7,Technology
828,771,11,Fashion
936,799,14,Sports
789,601,7,Fashion
894,477,1,Travel
556,587,9,Fashion
655,4,6,Sports
212,398,12,Food
782,69,10,Sports
857,594,11,Travel
296,588,10,Sports
309,949,6,Technology
812,762,6,Travel
534,184,12,Technology
864,168,8,Technology
757,130,7,Technology
862,89,16,Sports
670,0,20,Travel
397,842,4,Sports
629,462,9,Travel
364,227,11,Travel
579,707,19,Fashion
774,169,10,Travel
161,262,6,Travel
239,593,14,Travel
0,583,10,Fashion
994,655,10,Fashion
460,134,12,Food
300,444,11,Travel
332,962,9,Technology
464,498,5,Travel
475,825,16,Food
992,713,11,Sports
363,464,5,Travel
965,447,5,Food
262,917,3,Food
447,954,11,Technology
326,414,10,Fashion
136,783,12,Sports
361,567,13,Fashion
15,130,12,Fashion
519,330,1,Sports
181,884,7,Sports
156,772,12,Travel
299,355,2,Sports
406,120,14,Food
844,169,1,Food
617,258,6,Fashion
116,696,14,Food
775,902,1,Sports
106,2,19,Food
343,164,10,Travel
156,975,18,Technology
599,394,3,Travel
440,904,14,Travel
186,255,13,Technology
319,494,2,Travel
875,378,9,Food
853,188,11,Technology
863,536,14,Technology
875,117,14,Travel
297,533,18,Technology
638,206,19,Sports
540,966,4,Travel
857,966,5,Travel
815,955,13,Technology
380,172,8,Travel
761,298,19,Sports
793,532,10,Fashion
896,755,16,Fashion
360,369,7,Food
381,963,17,Food
81,598,20,Technology
677,698,7,Technology
508,194,12,Sports
746,300,15,Sports
69,362,4,Sports
32,809,2,Technology
760,99,2,Fashion
682,682,19,Technology
164,610,6,Travel
241,739,18,Food
975,20,3,Fashion
130,765,19,Technology
290,705,10,Travel
982,679,1,Food
884,142,11,Fashion
91,309,4,Sports
74,979,17,Sports
658,709,8,Fashion
254,48,5,Fashion
802,570,13,Food
442,282,2,Food
900,794,10,Technology
542,999,13,Technology
671,800,9,Travel
8,373,6,Technology
374,152,13,Food
726,679,4,Travel
126,145,2,Food
977,323,17,Food
96,390,5,Fashion
163,738,9,Food
458,190,1,Technology
981,536,1,Food
878,423,2,Technology
936,715,7,Technology
270,311,6,Food
719,715,6,Sports
338,804,2,Travel
847,101,15,Technology
997,302,19,Travel
454,891,19,Technology
364,60,5,Sports
227,358,3,Travel
801,787,12,Food
840,147,17,Fashion
503,276,15,Food
183,582,5,Food
906,573,16,Sports
854,416,19,Technology
532,36,20,Sports
32,729,14,Food
923,851,1,Sports
832,431,5,Food
468,873,5,Technology
912,610,8,Food
315,409,1,Fashion
233,187,17,Sports
262,262,7,Technology
312,192,10,Food
136,402,12,Fashion
738,696,6,Technology
138,958,13,Fashion
332,951,8,Sports
433,863,19,Food
460,631,2,Technology
126,278,15,Travel
26,625,14,Food
665,11,18,Travel
216,599,3,Food
938,445,19,Travel
175,555,17,Sports
543,904,19,Fashion
431,186,1,Technology
299,334,3,Fashion
253,847,8,Travel
270,104,8,Technology
897,211,1,Travel
439,495,12,Fashion
587,736,20,Technology
18,842,20,Sports
441,987,19,Technology
682,134,17,Sports
678,237,7,Travel
954,638,9,Travel
509,415,3,Travel
305,966,14,Sports
35,467,7,Travel
368,441,17,Sports
221,129,9,Fashion
543,87,12,Technology
164,36,10,Travel
564,38,14,Technology
232,36,1,Technology
313,777,5,Travel
790,124,9,Sports
660,622,3,Sports
895,367,8,Sports
553,125,15,Fashion
524,715,6,Technology
56,433,13,Travel
556,776,12,Food
514,363,15,Food
498,966,2,Technology
810,762,11,Travel
676,899,19,Sports
561,219,15,Travel
982,736,12,Food
562,592,12,Fashion
163,838,11,Fashion
600,997,10,Food
311,174,11,Food
720,939,7,Sports
621,7,9,Fashion
119,190,10,Travel
982,266,6,Fashion
263,431,7,Sports
291,872,15,Fashion
591,47,11,Fashion
135,438,19,Sports
361,258,14,Food
830,39,2,Sports
480,798,6,Travel
80,286,8,Sports
977,879,2,Travel
499,351,2,Food
729,559,5,Fashion
234,853,7,Travel
959,752,8,Fashion
947,553,19,Sports
110,360,20,Sports
445,847,17,Travel
797,43,2,Fashion
435,293,17,Technology
213,526,1,Travel
486,598,11,Fashion
131,984,19,Technology
531,190,19,Travel
397,551,9,Fashion
469,999,9,Sports
313,875,17,Travel
739,793,1,Travel
566,342,7,Food
900,414,14,Fashion
584,377,14,Technology
872,214,4,Technology
115,422,17,Sports
880,325,14,Food
16,380,2,Technology
367,468,17,Travel
15,631,20,Food
427,497,6,Travel
222,482,7,Fashion
657,691,8,Fashion
808,69,18,Fashion
363,475,9,Food
153,658,16,Food
633,390,16,Sports
709,541,8,Sports
24,56,18,Sports
230,636,6,Travel
672,75,16,Technology
613,143,18,Technology
684,534,15,Food
277,311,1,Technology
556,673,17,Food
207,711,18,Sports
206,401,12,Food
363,568,3,Fashion
634,391,16,Food
866,29,3,Technology
651,703,18,Fashion
965,955,14,Fashion
189,299,7,Technology
969,7,20,Fashion
431,318,1,Travel
426,764,9,Travel
513,560,8,Food
404,553,6,Food
839,556,9,Technology
669,191,16,Fashion
650,994,11,Technology
332,759,13,Fashion
680,236,11,Fashion
201,788,3,Travel
774,237,15,Fashion
401,607,3,Sports
472,486,1,Sports
561,896,17,Travel
636,150,16,Travel
212,274,1,Fashion
613,284,11,Technology
232,2,8,Technology
918,701,4,Travel
218,945,16,Fashion
963,987,5,Travel
851,723,16,Fashion
264,626,3,Fashion
39,792,2,Technology
138,428,2,Food
729,122,10,Travel
3,729,19,Travel
687,468,13,Technology
411,971,8,Food
473,608,20,Sports
30,93,14,Sports
272,845,20,Technology
562,173,12,Technology
354,163,5,Fashion
353,986,20,Sports
623,730,14,Travel
859,311,10,Sports
552,408,20,Technology
377,110,12,Sports
802,929,8,Travel
442,725,17,Travel
689,8,6,Technology
843,69,16,Fashion
437,731,9,Travel
309,40,7,Sports
384,926,7,Fashion
758,606,3,Food
716,798,9,Technology
405,280,18,Fashion
74,541,10,Travel
531,765,16,Technology
31,788,8,Food
841,223,1,Travel
809,327,1,Travel
669,718,16,Food
289,780,17,Fashion
293,854,16,Fashion
948,832,4,Fashion
909,473,14,Sports
832,101,20,Travel
107,254,8,Sports
357,768,10,Fashion
384,117,19,Fashion
575,511,10,Food
723,972,2,Travel
676,573,10,Sports
342,11,16,Fashion
124,857,18,Sports
103,146,9,Food
418,644,1,Travel
748,999,7,Food
31,70,18,Technology
813,121,16,Food
452,861,19,Fashion
444,764,3,Sports
581,162,1,Fashion
524,402,17,Food
979,753,16,Technology
106,669,8,Technology
877,242,11,Travel
135,26,2,Travel
865,352,5,Technology
859,496,19,Food
241,606,8,Fashion
483,643,3,Technology
360,686,2,Travel
15,598,20,Travel
910,388,19,Technology
396,84,3,Travel
202,108,3,Fashion
305,815,11,Sports
827,244,2,Technology
344,45,12,Food
236,230,8,Sports
751,507,9,Technology
946,287,6,Fashion
193,649,20,Travel
212,505,15,Travel
535,411,9,Travel
7,297,2,Food
432,985,17,Fashion
902,855,13,Travel
351,880,7,Travel
466,487,11,Sports
944,220,12,Technology
951,360,7,Travel
481,268,3,Fashion
895,295,13,Technology
544,95,13,Travel
817,855,8,Technology
760,274,9,Food
216,589,15,Sports
267,337,15,Sports
148,130,11,Technology
444,640,9,Travel
403,37,5,Sports
583,582,16,Travel
876,67,13,Food
930,547,16,Technology
692,69,17,Technology
524,626,2,Technology
647,193,15,Travel
728,949,13,Fashion
652,644,3,Sports
911,59,6,Technology
175,834,17,Technology
670,318,5,Sports
26,723,5,Fashion
640,662,13,Travel
891,456,7,Technology
17,588,6,Technology
509,880,9,Food
85,599,15,Sports
473,169,10,Sports
813,570,9,Sports
242,387,4,Technology
652,320,5,Fashion
322,612,20,Food
488,953,6,Travel
954,383,13,Travel
466,162,9,Travel
610,296,20,Sports
40,842,5,Sports
403,840,10,Food
788,251,10,Fashion
88,702,12,Food
741,23,15,Food
205,345,6,Technology
328,367,13,Fashion
968,692,12,Travel
732,673,13,Travel
393,79,5,Fashion
352,773,4,Technology
116,451,14,Travel
405,508,16,Food
451,334,18,Food
863,571,4,Technology
611,840,4,Fashion
740,5,3,Fashion
395,254,7,Technology
109,569,4,Travel
677,104,20,Technology
26,613,9,Fashion
364,609,19,Fashion
236,890,11,Fashion
833,501,5,Travel
505,879,19,Sports
854,475,12,Sports
792,496,7,Technology
337,914,4,Food
368,480,19,Fashion
942,616,6,Fashion
134,296,20,Travel
727,751,9,Sports
768,42,16,Fashion
369,784,9,Travel
821,808,13,Technology
672,356,12,Sports
128,484,3,Food
364,771,4,Sports
64,738,20,Fashion
165,774,18,Technology
322,910,5,Food
859,543,14,Travel
530,687,6,Food
730,130,19,Fashion
136,346,3,Food
368,813,19,Technology
912,997,1,Travel
421,18,17,Fashion
699,91,6,Sports
688,510,8,Sports
457,566,12,Travel
88,978,5,Travel
849,810,11,Travel
677,392,19,Travel
665,588,17,Sports
449,365,3,Sports
239,348,18,Technology
375,572,10,Fashion
875,72,15,Fashion
285,24,20,Technology
843,185,8,Technology
538,965,19,Sports
286,789,4,Travel
129,678,10,Sports
478,536,2,Travel
857,933,18,Sports
545,571,6,Travel
163,163,18,Travel
881,950,7,Technology
248,375,5,Fashion
246,709,4,Fashion
6,184,19,Technology
2,938,7,Technology
863,64,5,Fashion
813,744,20,Fashion
609,455,13,Food
675,676,11,Food
900,878,11,Fashion
574,711,9,Sports
671,59,20,Fashion
984,875,3,Food
338,625,2,Travel
845,382,17,Food
32,173,14,Food
329,91,19,Travel
20,786,7,Sports
41,145,12,Food
16,656,3,Fashion
695,811,7,Travel
878,957,14,Food
854,767,2,Food
782,277,4,Technology
677,375,9,Travel
690,230,15,Sports
519,167,2,Fashion
474,379,19,Travel
5,450,14,Sports
192,404,5,Fashion
763,125,4,Food
13,946,19,Food
127,212,13,Technology
157,505,7,Travel
591,849,14,Fashion
768,243,2,Technology
651,22,4,Sports
269,426,6,Technology
739,544,20,Technology
566,893,17,Food
49,43,1,Food
396,436,7,Fashion
372,658,12,Food
589,911,12,Travel
89,680,9,Food
563,514,2,Fashion
880,442,13,Technology
373,119,18,Travel
194,117,18,Fashion
399,950,9,Sports
44,907,9,Food
209,609,10,Technology
405,4,5,Sports
952,171,1,Food
70,257,15,Food
147,660,19,Travel
593,225,19,Travel
794,946,5,Fashion
653,73,4,Technology
262,345,4,Food
806,752,20,Sports
19,679,14,Food
382,203,18,Travel
839,450,2,Food
481,505,7,Travel
112,784,14,Fashion
201,898,9,Sports
908,402,13,Food
367,570,4,Fashion
357,275,15,Technology
748,671,7,Fashion
473,210,10,Fashion
764,758,6,Fashion
317,830,7,Food
489,69,2,Technology
258,199,19,Sports
427,695,1,Sports
768,878,5,Travel
976,297,19,Travel
368,524,10,Technology
692,374,15,Technology
744,706,10,Fashion
117,261,19,Sports
86,636,10,Sports
609,557,15,Travel
610,302,13,Fashion
990,326,16,Food
699,79,13,Technology
251,523,6,Technology
344,428,8,Fashion
879,411,4,Sports
512,359,17,Technology
226,438,9,Sports
946,65,11,Fashion
636,327,5,Sports
338,584,20,Food
333,942,10,Technology
416,822,16,Sports
498,971,9,Travel
839,835,3,Sports
349,528,1,Fashion
585,255,12,Travel
178,383,8,Food
193,163,13,Food
902,380,8,Fashion
166,159,2,Technology
463,417,1,Sports
797,633,14,Food
154,76,2,Technology
663,811,5,Technology
244,871,17,Travel
17,982,16,Travel
400,398,6,Fashion
953,891,20,Sports
702,246,13,Travel
547,917,17,Sports
686,514,6,Travel
776,147,7,Travel
240,302,4,Food
862,708,20,Sports
795,526,12,Fashion
216,858,9,Fashion
787,713,13,Travel
825,578,9,Fashion
768,540,8,Technology
664,528,15,Food
278,855,11,Travel
501,593,18,Travel
306,960,18,Fashion
605,821,13,Sports
865,827,3,Fashion
581,819,14,Technology
249,183,5,Travel
609,361,6,Food
592,672,18,Travel
337,852,10,Travel
287,486,2,Travel
216,617,3,Fashion
163,140,15,Food
964,888,12,Food
751,423,17,Travel
999,831,12,Sports
710,176,16,Technology
480,759,5,Fashion
957,476,10,Travel
560,189,14,Food
475,273,10,Food
332,742,12,Technology
463,335,2,Sports
243,691,4,Travel
669,817,1,Sports
786,959,3,Travel
94,770,8,Technology
957,670,13,Fashion
628,129,9,Travel
620,133,17,Fashion
73,106,16,Sports
583,464,11,Travel
926,334,3,Fashion
933,36,1,Technology
258,367,10,Technology
768,656,1,Food
444,131,2,Technology
85,600,8,Travel
766,411,8,Travel
324,556,18,Travel
834,789,3,Technology
31,394,1,Technology
241,644,11,Sports
104,488,9,Food
276,255,4,Travel
878,869,9,Food
615,455,4,Technology
634,844,7,Food
369,810,11,Technology
191,246,17,Sports
563,24,20,Travel
609,161,18,Food
837,323,10,Sports
228,365,2,Sports
839,111,13,Travel
567,608,17,Technology
327,372,5,Fashion
30,875,17,Food
314,502,4,Fashion
976,497,9,Food
57,878,10,Technology
709,925,12,Travel
595,397,17,Food
220,107,1,Food
968,446,15,Food
785,851,9,Sports
566,461,5,Food
1,707,2,Travel
481,338,14,Food
144,632,20,Technology
780,750,12,Food
472,902,8,Food
700,9,10,Sports
876,923,10,Food
853,216,12,Travel
897,387,19,Travel
741,67,8,Fashion
316,854,2,Sports
131,71,3,Sports
916,605,18,Food
233,727,8,Food
267,786,14,Fashion
57,318,5,Travel
138,612,12,Technology
371,821,19,Food
404,665,13,Food
324,919,17,Sports
525,914,16,Technology
381,25,9,Technology
206,178,17,Sports
769,498,2,Technology
393,9,11,Technology
882,645,4,Fashion
815,487,7,Travel
30,592,3,Fashion
601,80,14,Travel
420,644,8,Sports
154,798,19,Fashion
531,595,7,Technology
912,107,20,Fashion
902,107,17,Food
124,707,9,Technology
305,30,9,Fashion
771,941,5,Technology
831,218,19,Food
380,824,12,Food
271,814,8,Sports
623,504,17,Sports
194,630,9,Sports
812,963,17,Technology
620,51,10,Travel
369,714,1,Sports
976,681,20,Technology
18,922,2,Travel
100,641,19,Technology
867,525,5,Fashion
169,939,7,Food
333,186,20,Food
639,196,3,Technology
761,295,20,Fashion
973,327,5,Technology
874,590,15,Technology
614,126,5,Sports
807,482,20,Food
584,226,14,Technology
456,918,3,Fashion
63,738,11,Sports
644,862,10,Fashion
226,166,17,Food
362,603,2,Food
330,474,19,Food
620,424,15,Technology
430,522,10,Fashion
518,517,2,Travel
889,864,12,Food
887,182,15,Food
465,532,6,Fashion
973,471,10,Food
595,568,3,Fashion
905,517,6,Food
748,128,16,Sports
325,895,14,Technology
629,202,15,Food
860,797,14,Fashion
288,257,19,Sports
943,850,20,Sports
63,362,10,Technology
884,873,17,Fashion
51,619,5,Fashion
956,965,16,Technology
170,494,3,Technology
43,909,4,Sports
526,797,3,Technology
279,356,14,Fashion
423,426,15,Food
258,100,16,Technology
330,773,17,Fashion
384,21,10,Travel
432,627,2,Fashion
828,878,5,Technology
74,640,5,Fashion
57,177,14,Fashion
751,162,13,Technology
511,818,7,Technology
886,589,4,Technology
382,387,9,Food
542,996,6,Sports
970,273,9,Sports
136,128,13,Food
557,606,7,Sports
844,929,8,Food
829,402,6,Technology
602,220,17,Food
945,296,10,Fashion
189,938,5,Sports
763,398,2,Travel
776,682,6,Sports
379,78,15,Travel
43,370,19,Travel
288,711,15,Food
83,832,12,Sports
615,484,2,Sports
773,804,10,Travel
41,456,15,Food
257,845,8,Sports
792,15,19,Travel
351,664,7,Technology
633,664,17,Sports
672,537,19,Technology
742,398,2,Food
696,325,20,Sports
699,519,12,Food
522,342,9,Technology
439,68,1,Travel
329,504,15,Travel
446,887,9,Fashion
907,987,2,Technology
131,634,14,Fashion
671,780,5,Sports
84,26,16,Fashion
77,594,15,Fashion
647,860,7,Technology
856,427,5,Travel
426,767,8,Food
536,517,1,Food
236,139,2,Sports
819,634,17,Sports
439,920,2,Sports
988,357,4,Food
162,455,2,Technology
505,484,18,Fashion
184,332,1,Fashion
133,778,16,Travel
25,487,15,Travel
288,317,8,Technology
923,66,1,Sports
324,445,14,Sports
323,97,9,Technology
103,863,18,Fashion
824,95,13,Travel
47,15,1,Technology
281,637,8,Technology
169,828,3,Sports
254,287,14,Sports
721,960,5,Technology
226,110,10,Sports
547,678,3,Food
618,977,16,Fashion
870,731,12,Travel
189,140,12,Technology
77,7,6,Technology
661,381,18,Travel
696,910,4,Sports
123,901,10,Sports
823,43,8,Fashion
657,761,14,Fashion
109,999,20,Fashion
644,286,4,Fashion
599,711,16,Fashion
352,201,12,Technology
136,667,14,Technology
178,261,7,Sports
367,77,20,Technology
880,864,11,Travel
155,598,9,Technology
152,739,12,Food
902,697,17,Sports
660,671,6,Food
727,51,1,Fashion
606,423,17,Fashion
463,108,15,Sports
320,315,11,Technology
263,906,19,Travel
71,64,16,Travel
206,734,5,Fashion
575,568,7,Travel
772,709,15,Fashion
883,317,6,Food
480,107,19,Food
639,470,4,Sports
284,741,8,Food
703,782,3,Food
977,703,1,Technology
328,658,3,Sports
46,623,16,Travel
744,471,9,Fashion
396,19,2,Food
484,972,7,Technology
335,226,12,Sports
595,783,1,Food
476,706,1,Food
115,512,4,Fashion
685,467,14,Sports
343,992,13,Fashion
840,894,12,Sports
796,959,15,Sports
821,556,5,Sports
317,883,14,Food
136,333,8,Technology
809,881,5,Sports
366,130,15,Sports
654,535,20,Sports
846,455,11,Food
110,901,15,Fashion
121,246,17,Food
368,465,2,Technology
236,149,6,Technology
975,883,19,Food
24,103,17,Sports
774,387,13,Food
165,841,11,Food
376,364,18,Food
468,334,3,Sports
267,327,13,Sports
399,46,4,Travel
601,527,4,Technology
437,205,9,Sports
780,455,7,Technology
900,472,5,Food
838,407,8,Food
179,629,6,Fashion
679,614,4,Technology
985,165,13,Fashion
992,695,8,Sports
852,766,14,Sports
535,621,9,Technology
442,532,12,Sports
474,736,9,Fashion
287,122,10,Food
468,455,18,Technology
766,385,17,Sports
747,9,12,Travel
175,270,10,Fashion
881,658,12,Technology
501,36,20,Travel
270,328,8,Technology
131,186,12,Technology
839,957,20,Travel
738,343,3,Technology
313,250,7,Travel
954,376,14,Food
746,352,2,Sports
669,915,2,Food
165,592,1,Technology
312,670,9,Food
429,767,8,Technology
928,571,2,Sports
378,873,6,Food
739,584,5,Sports
391,441,2,Sports
325,315,11,Travel
25,690,11,Travel
858,427,7,Travel
522,229,3,Fashion
379,442,13,Travel
21,434,6,Technology
234,65,14,Fashion
346,839,14,Sports
224,556,20,Fashion
512,908,4,Technology
275,814,13,Technology
589,816,3,Travel
415,799,12,Food
878,909,19,Technology
117,288,15,Fashion
714,773,6,Food
777,843,9,Technology
185,582,18,Sports
25,323,15,Food
956,787,1,Fashion
431,931,15,Fashion
931,799,20,Technology
577,745,4,Fashion
436,171,10,Travel
694,350,7,Travel
759,886,16,Travel
341,798,1,Fashion
811,125,14,Sports
552,624,8,Sports
934,924,13,Fashion
181,623,1,Sports
598,999,8,Food
521,506,13,Travel
898,416,18,Sports
720,745,7,Sports
446,780,1,Travel
725,1,13,Food
545,253,1,Food
989,6,19,Technology
18,445,20,Technology
850,752,2,Technology
986,795,2,Food
900,641,13,Sports
838,173,13,Travel
535,329,18,Food
451,272,15,Travel
279,734,16,Fashion
47,318,6,Sports
758,925,18,Fashion
716,980,18,Technology
196,358,8,Travel
815,209,2,Fashion
438,322,11,Travel
313,484,9,Food
652,872,17,Sports
255,69,2,Fashion
98,20,9,Technology
302,720,16,Food
723,136,2,Fashion
467,778,16,Sports
747,58,9,Technology
376,818,10,Technology
755,138,2,Technology
397,586,16,Fashion
791,153,18,Food
231,599,6,Fashion
692,149,3,Travel
749,914,18,Travel
413,711,9,Sports
462,250,1,Travel
351,51,17,Sports
977,243,16,Technology
875,502,10,Technology
882,630,5,Sports
623,583,7,Travel
70,373,4,Travel
475,272,14,Travel
36,649,9,Fashion
964,183,6,Technology
282,538,15,Fashion
962,748,17,Technology
651,190,20,Technology
671,518,19,Travel
938,678,14,Sports
112,372,14,Fashion
908,717,11,Food
663,241,11,Fashion
748,677,9,Fashion
792,105,13,Sports
430,59,11,Technology
45,966,8,Sports
374,53,3,Food
87,806,18,Technology
389,468,20,Travel
506,304,19,Fashion
655,948,14,Sports
769,332,7,Fashion
241,251,11,Sports
516,557,15,Travel
699,62,15,Technology
797,574,19,Fashion
537,968,4,Sports
888,307,4,Food
988,884,12,Food
170,991,11,Fashion
352,816,19,Sports
322,136,20,Sports
282,955,1,Travel
440,242,20,Sports
74,479,16,Sports
307,400,15,Sports
949,694,17,Food
659,419,11,Fashion
431,787,15,Sports
133,223,19,Food
46,786,10,Sports
681,310,14,Travel
621,929,18,Sports
525,971,6,Travel
317,590,17,Fashion
69,396,7,Food
352,592,17,Technology
260,370,18,Travel
372,475,2,Fashion
67,491,6,Fashion
556,240,16,Travel
823,788,10,Food
420,776,6,Food
797,14,1,Technology
57,311,12,Fashion
384,29,1,Travel
585,917,5,Food
381,373,13,Travel
339,858,6,Travel
213,19,5,Technology
328,417,14,Technology
320,933,8,Technology
355,787,5,Fashion
88,434,14,Travel
604,325,8,Travel
122,605,13,Sports
18,5,14,Food
354,927,12,Food
33,514,14,Fashion
572,768,9,Sports
864,440,11,Sports
56,91,6,Fashion
966,399,2,Travel
527,293,9,Food
103,752,6,Technology
647,752,19,Food
977,44,19,Sports
456,942,17,Sports
753,742,5,Fashion
568,729,10,Fashion
405,298,17,Sports
360,576,5,Travel
352,723,8,Food
747,385,16,Food
215,178,2,Sports
743,829,15,Technology
803,265,6,Fashion
364,438,2,Sports
810,41,10,Food
491,792,1,Food
935,694,9,Food
762,772,16,Food
628,252,6,Travel
511,79,12,Fashion
897,42,10,Fashion
789,171,19,Food
38,90,1,Fashion
753,313,3,Food
581,872,17,Fashion
670,284,19,Technology
679,422,7,Travel
695,210,4,Travel
773,150,15,Sports
287,28,20,Fashion
32,507,6,Sports
174,29,14,Fashion
387,168,20,Travel
931,316,17,Sports
115,27,14,Technology
979,689,18,Food
18,425,8,Fashion
366,747,20,Technology
673,741,18,Technology
604,684,2,Fashion
675,41,16,Technology
161,663,19,Travel
731,502,14,Technology
228,599,2,Sports
138,559,8,Fashion
650,792,17,Technology
105,976,11,Technology
669,661,19,Fashion
827,134,11,Fashion
198,545,12,Technology
234,491,19,Technology
34,21,2,Travel
213,930,5,Technology
607,964,7,Travel
438,912,7,Fashion
492,966,2,Travel
746,133,2,Food
131,965,17,Technology
407,907,19,Fashion
20,645,7,Fashion
223,622,4,Food
303,830,4,Technology
283,737,8,Fashion
57,438,14,Technology
953,604,4,Technology
854,5,20,Fashion
682,467,15,Travel
200,724,13,Travel
583,859,3,Fashion
278,835,3,Fashion
594,689,19,Fashion
636,873,13,Technology
540,838,7,Food
903,492,6,Fashion
785,955,5,Sports
790,23,8,Fashion
431,607,7,Sports
944,246,2,Sports
48,590,19,Food
299,436,4,Technology
79,242,9,Travel
448,95,15,Fashion
173,417,11,Technology
138,583,14,Sports
60,745,6,Food
769,514,16,Sports
706,728,5,Sports
143,744,9,Technology
105,197,6,Food
443,692,1,Fashion
829,814,19,Sports
82,291,3,Sports
710,385,6,Food
625,758,20,Travel
881,42,5,Food
281,324,6,Fashion
219,675,16,Fashion
808,703,5,Travel
759,434,13,Sports
751,157,8,Fashion
775,548,16,Fashion
813,936,1,Food
531,987,1,Technology
292,994,9,Travel
79,490,13,Sports
924,592,9,Sports
839,635,17,Sports
203,347,4,Sports
440,937,11,Technology
900,216,18,Sports
66,518,15,Travel
133,941,5,Technology
888,433,9,Sports
325,753,15,Food
969,859,6,Travel
893,29,14,Travel
565,544,16,Technology
859,136,11,Food
473,775,9,Travel
221,383,19,Fashion
441,999,19,Travel
913,418,2,Fashion
413,963,5,Travel
835,675,5,Travel
7,208,1,Fashion
342,852,15,Food
196,541,11,Sports
272,129,11,Technology
782,511,9,Technology
428,572,10,Food
711,388,2,Fashion
322,488,10,Food
999,95,18,Travel
955,723,12,Sports
578,10,13,Sports
582,956,9,Technology
560,605,19,Technology
595,629,13,Travel
263,730,3,Technology
27,370,8,Technology
449,861,13,Travel
757,379,11,Food
217,384,17,Food
936,224,14,Fashion
838,648,11,Technology
686,410,4,Sports
93,249,18,Fashion
75,807,19,Food
683,990,13,Food
444,26,14,Sports
305,659,15,Food
785,136,13,Fashion
206,926,18,Food
2,451,19,Food
149,904,6,Technology
742,36,2,Food
960,837,2,Fashion
269,884,16,Technology
568,442,12,Fashion
572,215,4,Travel
272,528,12,Travel
575,849,15,Travel
1,914,5,Travel
494,618,17,Fashion
36,959,12,Sports
411,830,2,Travel
821,188,5,Food
477,159,14,Technology
239,519,8,Technology
178,879,12,Fashion
207,735,15,Fashion
32,55,4,Fashion
264,437,20,Food
84,607,10,Travel
908,438,3,Food
312,67,3,Travel
312,896,11,Sports
353,150,3,Technology
605,431,19,Travel
865,626,15,Fashion
22,750,18,Food
12,953,2,Technology
685,612,18,Fashion
620,229,4,Sports
76,277,16,Fashion
262,567,19,Sports
16,739,2,Food
643,46,4,Travel
868,672,17,Food
621,958,17,Travel
100,183,1,Travel
749,517,1,Food
485,10,6,Food
394,263,20,Travel
478,871,5,Travel
663,740,5,Travel
995,267,20,Fashion
664,56,8,Food
347,814,5,Food
548,50,7,Travel
689,335,14,Food
731,955,15,Sports
9,460,14,Fashion
981,924,12,Food
486,961,16,Fashion
38,232,10,Travel
26,270,14,Travel
634,977,9,Technology
281,495,12,Fashion
507,20,15,Food
574,298,8,Food
165,201,8,Technology
945,738,17,Travel
552,739,9,Technology
164,728,12,Sports
533,564,10,Technology
656,22,10,Fashion
316,64,7,Fashion
741,408,20,Technology
749,119,13,Fashion
201,973,18,Travel
749,827,16,Fashion
929,112,20,Sports
688,414,11,Sports
778,873,5,Technology
896,471,3,Food
507,670,12,Technology
889,395,19,Technology
571,818,13,Food
699,790,18,Travel
427,180,20,Technology
538,432,5,Technology
221,444,19,Food
651,54,7,Technology
746,853,3,Sports
224,349,12,Fashion
893,814,1,Technology
295,439,16,Technology
187,479,11,Food
654,202,16,Technology
179,118,20,Sports
536,365,11,Fashion
420,929,10,Sports
38,216,1,Travel
36,187,18,Fashion
42,312,13,Travel
846,819,3,Food
445,987,17,Fashion
551,40,15,Sports
373,903,5,Technology
291,440,20,Technology
648,357,9,Technology
340,755,1,Sports
847,638,7,Food
658,460,4,Technology
12,490,15,Travel
199,768,19,Technology
586,907,17,Food
670,377,13,Technology
490,15,12,Fashion
292,402,2,Fashion
586,789,8,Travel
236,409,1,Food
54,45,12,Food
826,966,20,Technology
453,606,5,Fashion
681,459,10,Travel
52,944,15,Fashion
366,761,9,Travel
916,953,13,Fashion
796,602,12,Technology
167,214,18,Sports
613,435,18,Fashion
797,837,7,Fashion
866,18,1,Food
20,163,2,Food
131,332,3,Sports
32,659,17,Sports
155,531,16,Travel
210,65,9,Travel
452,735,17,Fashion
332,260,1,Travel
848,488,13,Food
852,574,20,Fashion
267,608,20,Food
562,81,3,Travel
331,814,10,Travel
604,619,12,Food
747,220,17,Food
601,139,13,Fashion
901,162,2,Technology
744,587,9,Technology
618,634,5,Fashion
847,357,6,Travel
769,646,10,Travel
10,92,17,Sports
646,547,9,Technology
384,56,6,Technology
252,924,11,Technology
765,127,5,Travel
306,370,5,Travel
81,777,1,Food
916,828,6,Travel
237,426,4,Fashion
768,947,16,Technology
279,181,12,Sports
851,99,14,Technology
369,133,15,Fashion
